danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist,album,id,artist_uri,genres,lyrics,popularity,release_date,lyrics_filtered,valence_lyrics,arousal_lyrics,dominance_lyrics
0.721,0.918,10.0,-5.125,0.0,0.455,0.0459,0.0,0.156,0.795,179.726,audio_features,spotify:track:24CA5I411NVDYodjjmKPx3,https://api.spotify.com/v1/tracks/24CA5I411NVDYodjjmKPx3,https://api.spotify.com/v1/audio-analysis/24CA5I411NVDYodjjmKPx3,214547,4,Kick in the Door - 2008 Remaster,Various Artists,NOTORIOUS Music From and Inspired by the Original Motion Picture,24CA5I411NVDYodjjmKPx3,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,[],[''],56.0,2009-01-13,Error: No lyrics found,0.0,0.0,0.0
0.823,0.876,5.0,-5.767,0.0,0.0396,0.122,0.0,0.192,0.976,138.972,audio_features,spotify:track:6JCjgGXq2mmlMLC5jL5XjF,https://api.spotify.com/v1/tracks/6JCjgGXq2mmlMLC5jL5XjF,https://api.spotify.com/v1/audio-analysis/6JCjgGXq2mmlMLC5jL5XjF,231760,4,野蠻遊戲,Jolin Tsai,野蠻遊戲,6JCjgGXq2mmlMLC5jL5XjF,spotify:artist:1r9DuPTHiQ7hnRRZ99B8nL,"['mandopop', 'taiwan pop']",[None],36.0,2005-04-25,Error: No lyrics found,0.0,0.0,0.0
0.742,0.724,5.0,-3.419,0.0,0.0507,0.147,0.0,0.109,0.731,130.058,audio_features,spotify:track:3vDSycAcp3rd3iL4uUfX56,https://api.spotify.com/v1/tracks/3vDSycAcp3rd3iL4uUfX56,https://api.spotify.com/v1/audio-analysis/3vDSycAcp3rd3iL4uUfX56,231359,4,끌리는 대로 I’m good,Henry,끌리는 대로 I’m good,3vDSycAcp3rd3iL4uUfX56,spotify:artist:1sjw4xq2pAWy5Vdgba5QAt,"['k-pop', 'korean pop']",[''],44.0,2017-06-22,Error: No lyrics found,0.0,0.0,0.0
0.8,0.585,10.0,-7.343,1.0,0.0924,0.264,0.0,0.153,0.779,126.058,audio_features,spotify:track:6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As,213400,4,LOVE. FEAT. ZACARI.,Kendrick Lamar,DAMN.,6PGoSes0D9eUDeeAafB2As,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",[''],82.0,2017-04-14,Error: No lyrics found,0.0,0.0,0.0
0.8,0.585,10.0,-7.343,1.0,0.0924,0.264,0.0,0.153,0.779,126.058,audio_features,spotify:track:6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As,213400,4,LOVE. FEAT. ZACARI.,Kendrick Lamar,DAMN.,6PGoSes0D9eUDeeAafB2As,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",[''],82.0,2017-04-14,Error: No lyrics found,0.0,0.0,0.0
