danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist,album,id,artist_uri,genres,lyrics,popularity,release_date,lyrics_filtered,valence_lyrics,arousal_lyrics,dominance_lyrics
0.565,0.919,5.0,-3.378,0.0,0.0898,0.0128,0.0,0.292,0.565,92.325,audio_features,spotify:track:2gSkvrwfCXCgqeugzezn97,https://api.spotify.com/v1/tracks/2gSkvrwfCXCgqeugzezn97,https://api.spotify.com/v1/audio-analysis/2gSkvrwfCXCgqeugzezn97,219234,4,廻廻奇譚,Eve,廻廻奇譚,2gSkvrwfCXCgqeugzezn97,spotify:artist:58oPVy7oihAEXE0Ott6JOf,"['anime', 'anime rock']",[None],62.0,2020-10-03,Error: No lyrics found,0.0,0.0,0.0
0.609,0.276,4.0,-13.369,1.0,0.03,0.395,0.000562,0.102,0.158,100.002,audio_features,spotify:track:2wgSY1m0KUZg9QFs27K6gQ,https://api.spotify.com/v1/tracks/2wgSY1m0KUZg9QFs27K6gQ,https://api.spotify.com/v1/audio-analysis/2wgSY1m0KUZg9QFs27K6gQ,220000,4,孤鸟的歌,Di Ma,孤岛,2wgSY1m0KUZg9QFs27K6gQ,spotify:artist:6INLZbPHXGj6ERrjFGPYD6,"['chinese indie', 'chinese minyao', 'chinese singer-songwriter']",[None],25.0,2014-11-25,Error: No lyrics found,0.0,0.0,0.0
0.572,0.792,8.0,-6.376,1.0,0.031,0.00497,0.00367,0.145,0.485,124.965,audio_features,spotify:track:3pGRliohdQk6NWJxYyctw5,https://api.spotify.com/v1/tracks/3pGRliohdQk6NWJxYyctw5,https://api.spotify.com/v1/audio-analysis/3pGRliohdQk6NWJxYyctw5,250653,4,凄美地,郭顶,飞行器的执行周期,3pGRliohdQk6NWJxYyctw5,spotify:artist:1CqvjaECUkhe4BMeYz4Ihh,['chinese indie'],[None],47.0,2016-11-25,Error: No lyrics found,0.0,0.0,0.0
0.419,0.749,9.0,-4.952,1.0,0.0477,0.289,1.06e-05,0.358,0.295,189.652,audio_features,spotify:track:7hEP7naI4bwsev2LeG0l4X,https://api.spotify.com/v1/tracks/7hEP7naI4bwsev2LeG0l4X,https://api.spotify.com/v1/audio-analysis/7hEP7naI4bwsev2LeG0l4X,284973,3,十万嬉皮,万能青年旅店,万能青年旅店,7hEP7naI4bwsev2LeG0l4X,spotify:artist:4ntvojSPscU3PxselAEeY2,"['chinese indie', 'chinese indie rock']",[None],35.0,2010-11-12,Error: No lyrics found,0.0,0.0,0.0
0.686,0.621,0.0,-6.645,1.0,0.0257,0.352,0.0,0.212,0.633,96.011,audio_features,spotify:track:0Y0bAtW4Xz3BKE9bxTXNL9,https://api.spotify.com/v1/tracks/0Y0bAtW4Xz3BKE9bxTXNL9,https://api.spotify.com/v1/audio-analysis/0Y0bAtW4Xz3BKE9bxTXNL9,258107,4,Daisy,Aimer,Torches,0Y0bAtW4Xz3BKE9bxTXNL9,spotify:artist:0bAsR2unSRpn6BQPEnNlZm,"['anime', 'anime rock', 'j-pixie', 'j-pop', 'j-poprock']","[""It's always in my heart\n寝過ごしたまま\u3000日曜の朝\nなんて素敵な日差しに\n\n今が永遠なんて\u3000おおげさ\u3000いつもそう\nふいに出た声に照れくさそうに\u3000そっと君は笑う\n\nDaisy, you could make me feel\nHow beautiful\nSometimes make me fool\nBaby girl, in our comfy room\nI'm in the mood for kissing more\nAll I need is falling for you now\nDaisy, it's true\n\nIt's always in my heart\nありふれた部屋\u3000一輪の花\nカーテン揺れてる\u3000窓辺に\n君の手に触れたくて\u3000おどけて\u3000いつもそう\n二人きり部屋で\u3000午後の予定も\u3000ずっとまとまらない\n\nDaisy, you could make me feel\nHow beautiful\nSometimes make me fool\nBaby girl, in our comfy room\nI'm in the mood for kissing more\nAll I need is falling for you now\nDaisy, it's true\n\n君を乗せ\u3000自転車は進む\n何にもない午後と\u3000南風が誘う空へ\n\nDaisy, you could make me feel\nHow beautiful\nI don't know what to say\nBaby girl, you are my comfy room\nI'll be the one to tell the truth\nAll I need is falling for you now\nDaisy, you\n\nI tell the truth\nAll I need is falling for you now\nDaisy, you""]",23.0,2019-08-14,always heart 寝過ごしたまま 日曜の朝 なんて素敵な日差しに 今が永遠なんて おおげさ いつもそう ふいに出た声に照れくさそうに そっと君は笑う daisy could make feel beautiful sometimes make fool baby girl comfy room i'm mood kissing need falling daisy true always heart ありふれた部屋 一輪の花 カーテン揺れてる 窓辺に 君の手に触れたくて おどけて いつもそう 二人きり部屋で 午後の予定も ずっとまとまらない daisy could make feel beautiful sometimes make fool baby girl comfy room i'm mood kissing need falling daisy true 君を乗せ 自転車は進む 何にもない午後と 南風が誘う空へ daisy could make feel beautiful know say baby girl comfy room i'll one tell truth need falling daisy tell truth need falling daisy,2.3173913043478263,1.5160869565217394,2.07
